0.3426696142199278,0.26495063271776964,0.06679756620305377
0.7176283063600095,0.7691364469673497,0.3603537591062902
0.9685749919349796,0.06617876985480475,0.5120219636210117
0.5064909608285914,0.44432115039045117,0.8210459255164564
0.9322158020725386,0.8437418554180325,0.648540424100063
0.4903478791481569,0.777943337818444,0.502999295823861
0.5291791528579394,0.9352979024772237,0.3075638428108519
0.14857819848825893,0.3969251661598999,0.7393791546648001
0.6615639377467902,0.3196164378966546,0.05972830316870714
0.43318903329490244,0.9929890182556533,0.25788102047592887
